# eV	sigma	Fitting	Drude0	Lorentz1	Lorentz2	Lorentz3	Lorentz4
2.12385	1009.26460	1000.73003	283.45733	219.88215	200.10701	185.26025	112.02329
2.11155	1002.70686	996.88315	286.27749	223.00539	195.05947	182.07373	110.46709
2.09921	1002.72093	993.26471	289.14508	226.13466	190.13520	178.92713	108.92265
2.08684	999.53293	989.86593	292.06220	229.26569	185.32962	175.81901	107.38942
2.07442	996.21807	986.67783	295.03113	232.39385	180.63818	172.74789	105.86677
2.06195	995.63303	983.69116	298.05440	235.51405	176.05642	169.71223	104.35406
2.04944	992.82324	980.89642	301.13475	238.62070	171.57991	166.71045	102.85062
2.03686	988.99653	978.28383	304.27517	241.70770	167.20431	163.74093	101.35572
2.02421	987.55305	975.84326	307.47895	244.76832	162.92535	160.80200	99.86864
2.01149	984.91423	973.56427	310.74965	247.79519	158.73886	157.89199	98.38858
1.99869	981.84897	971.43601	314.09114	250.78016	154.64076	155.00918	96.91477
1.98580	975.73669	969.44722	317.50762	253.71425	150.62711	152.15187	95.44638
1.97280	974.66376	967.58616	321.00361	256.58753	146.69410	149.31834	93.98257
1.95970	972.88673	965.84055	324.58399	259.38907	142.83805	146.50691	92.52253
1.94647	971.90896	964.19754	328.25398	262.10677	139.05547	143.71592	91.06540
1.93312	969.91189	962.64364	332.01917	264.72726	135.34306	140.94377	89.61037
1.91962	966.29944	961.16467	335.88550	267.23586	131.69772	138.18895	88.15664
1.90598	961.61246	959.74571	339.85923	269.61641	128.11660	135.45002	86.70345
1.89217	964.74219	958.37107	343.94701	271.85121	124.59708	132.72569	85.25008
1.87819	960.44302	957.02427	348.15574	273.92101	121.13682	130.01481	83.79590
1.86403	954.33161	955.68808	352.49265	275.80492	117.73379	127.31640	82.34032
1.84968	949.67999	954.34453	356.96519	277.48050	114.38627	124.62968	80.88289
1.83512	949.30535	952.97505	361.58102	278.92385	111.09284	121.95411	79.42324
1.82036	949.66121	951.56064	366.34790	280.10974	107.85246	119.28938	77.96116
1.80538	946.74382	950.08208	371.27367	281.01194	104.66442	116.63548	76.49656
1.79018	942.06031	948.52030	376.36615	281.60356	101.52836	113.99268	75.02955
1.77476	937.37900	946.85680	381.63300	281.85752	98.44432	111.36158	73.56037
1.75910	937.64143	945.07413	387.08163	281.74724	95.41263	108.74312	72.08951
1.74322	935.28979	943.15657	392.71905	281.24729	92.43403	106.13857	70.61764
1.72712	931.04120	941.09077	398.55174	280.33431	89.50954	103.54954	69.14564
1.71080	931.09505	938.86655	404.58545	278.98793	86.64052	100.97803	67.67463
1.69427	929.91230	936.47766	410.82503	277.19174	83.82858	98.42635	66.20595
1.67753	929.72711	933.92252	417.27420	274.93434	81.07562	95.89718	64.74117
1.66062	924.07128	931.20496	423.93536	272.21029	78.38373	93.39347	63.28210
1.64353	924.79540	928.33470	430.80933	269.02094	75.75516	90.91852	61.83075
1.62631	920.26888	925.32773	437.89510	265.37511	73.19232	88.47585	60.38935
1.60896	916.48380	922.20638	445.18960	261.28953	70.69768	86.06924	58.96032
1.59153	917.20108	918.99905	452.68743	256.78897	68.27375	83.70264	57.54625
1.57404	915.18182	915.73969	460.38060	251.90603	65.92304	81.38014	56.14988
1.55654	912.10117	912.46686	468.25830	246.68057	63.64798	79.10594	54.77408
1.53906	909.50889	909.22253	476.30665	241.15890	61.45092	76.88426	53.42180
1.52164	907.56790	906.05057	484.50856	235.39257	59.33405	74.71933	52.09606
1.50434	902.97015	902.99512	492.84353	229.43699	57.29939	72.61531	50.79990
1.48721	904.56858	900.09884	501.28759	223.34992	55.34874	70.57622	49.53636
1.47030	901.24287	897.40122	509.81324	217.18994	53.48366	68.60595	48.30843
1.45365	897.71635	894.93695	518.38951	211.01485	51.70543	66.70815	47.11901
1.43734	900.46089	892.73460	526.98209	204.88033	50.01507	64.88621	45.97089
1.42140	897.41244	890.81554	535.55359	198.83873	48.41329	63.14323	44.86669
1.40591	902.80929	889.19324	544.06387	192.93806	46.90049	61.48195	43.80887
1.39092	895.62379	887.87296	552.47046	187.22128	45.47676	59.90478	42.79966
1.37647	894.56119	886.85174	560.72922	181.72586	44.14191	58.41370	41.84105
1.36262	892.72993	886.11888	568.79492	176.48350	42.89541	57.01030	40.93475
1.34943	892.96179	885.65663	576.62210	171.52018	41.73644	55.69570	40.08220
1.33693	890.66619	885.44118	584.16588	166.85625	40.66390	54.47062	39.28453
1.32516	888.51881	885.44388	591.38291	162.50674	39.67640	53.33530	38.54252
1.31416	889.71137	885.63251	598.23235	158.48174	38.77225	52.28952	37.85665
1.30395	895.11553	885.97274	604.67682	154.78678	37.94952	51.33260	37.22703
1.29456	890.75802	886.42946	610.68336	151.42332	37.20598	50.46338	36.65343
1.28601	885.72372	886.96809	616.22434	148.38912	36.53916	49.68024	36.13524
1.27829	888.81128	887.55583	621.27827	145.67869	35.94632	48.98108	35.67149
1.27140	891.17651	888.16267	625.83046	143.28360	35.42444	48.36333	35.26085
1.26534	889.73696	888.76222	629.87358	141.19282	34.97025	47.82395	34.90163
1.26008	889.66667	889.33232	633.40802	139.39296	34.58019	47.35942	34.59173
1.25559	885.76721	889.85550	636.44211	137.86849	34.25043	46.96574	34.32873
1.25184	885.44115	890.31904	638.99205	136.60186	33.97684	46.63846	34.10983
1.24878	884.18115	890.71501	641.08178	135.57371	33.75501	46.37265	33.93186
1.24636	885.01226	891.03995	642.74258	134.76290	33.58022	46.16292	33.79133
1.24451	886.49855	891.29450	644.01256	134.14664	33.44745	46.00344	33.68441
1.24317	888.07058	891.48288	644.93595	133.70060	33.35139	45.88798	33.60695
1.24226	889.32722	891.61224	645.56236	133.39899	33.28646	45.80988	33.55455
1.24171	890.16798	891.69207	645.94588	133.21471	33.24679	45.76216	33.52252
1.24142	890.62552	891.73353	646.14417	133.11955	33.22631	45.73751	33.50598
1.24132	890.79892	891.74890	646.21755	133.08436	33.21874	45.72840	33.49986
1.24130	890.82393	891.75111	646.22806	133.07932	33.21766	45.72709	33.49898
