# eV	sigma	Fitting	Drude0	Lorentz1	Lorentz2	Lorentz3	Lorentz4
2.13613	1028.10357	1018.42379	272.47514	214.23977	257.66015	195.85031	78.19843
2.12385	1024.33773	1013.87093	275.27449	217.53386	251.40899	192.56538	77.08821
2.11155	1019.81677	1009.58578	278.12197	220.85481	245.30077	189.32068	75.98754
2.09921	1015.36978	1005.56092	281.01964	224.19973	239.33070	186.11483	74.89602
2.08684	1011.86050	1001.78871	283.96972	227.56538	233.49398	182.94641	73.81321
2.07442	1009.49435	998.26127	286.97466	230.94817	227.78580	179.81397	72.73867
2.06195	1007.92863	994.97052	290.03714	234.34407	222.20142	176.71595	71.67194
2.04944	1005.88384	991.90808	293.16008	237.74862	216.73607	173.65081	70.61251
2.03686	1002.67062	989.06535	296.34668	241.15683	211.38505	170.61691	69.55988
2.02421	998.85949	986.43337	299.60044	244.56312	206.14372	167.61259	68.51350
2.01149	995.36517	984.00288	302.92516	247.96124	201.00749	164.63617	67.47282
1.99869	993.00473	981.76422	306.32496	251.34418	195.97187	161.68593	66.43727
1.98580	991.29408	979.70730	309.80434	254.70408	191.03247	158.76014	65.40628
1.97280	989.55082	977.82154	313.36812	258.03208	186.18503	155.85708	64.37924
1.95970	987.13227	976.09579	317.02152	261.31822	181.42544	152.97504	63.35557
1.94647	983.84717	974.51826	320.77016	264.55132	176.74978	150.11234	62.33467
1.93312	980.41021	973.07644	324.62002	267.71877	172.15433	147.26736	61.31597
1.91962	977.87191	971.75700	328.57750	270.80645	167.63558	144.43856	60.29891
1.90598	976.51407	970.54568	332.64939	273.79854	163.19032	141.62448	59.28295
1.89217	975.50195	969.42725	336.84285	276.67739	158.81561	138.82380	58.26760
1.87819	973.60933	968.38539	341.16541	279.42340	154.50884	136.03534	57.25240
1.86403	970.65336	967.40262	345.62494	282.01489	150.26772	133.25811	56.23696
1.84968	967.30713	966.46034	350.22961	284.42810	146.09038	130.49130	55.22096
1.83512	964.41880	965.53878	354.98785	286.63712	141.97531	127.73435	54.20415
1.82036	961.99160	964.61711	359.90827	288.61406	137.92143	124.98697	53.18637
1.80538	960.74309	963.67358	364.99963	290.32914	133.92809	122.24914	52.16759
1.79018	959.74574	962.68581	370.27069	291.75104	129.99508	119.52113	51.14786
1.77476	957.81121	961.63112	375.73018	292.84733	126.12264	116.80358	50.12739
1.75910	954.12531	960.48702	381.38661	293.58503	122.31145	114.09745	49.10649
1.74322	950.44498	959.23187	387.24817	293.93138	118.56262	111.40407	48.08563
1.72712	949.11751	957.84557	393.32256	293.85477	114.87768	108.72512	47.06543
1.71080	949.11570	956.31046	399.61682	293.32574	111.25856	106.06267	46.04668
1.69427	947.28166	954.61227	406.13710	292.31821	107.70753	103.41914	45.03028
1.67753	943.96490	952.74109	412.88849	290.81075	104.22720	100.79731	44.01733
1.66062	941.67240	950.69234	419.87473	288.78779	100.82045	98.20030	43.00907
1.64353	941.11280	948.46768	427.09797	286.24091	97.49038	95.63154	42.00688
1.62631	939.50358	946.07565	434.55851	283.16985	94.24027	93.09474	41.01229
1.60896	937.26133	943.53218	442.25448	279.58340	91.07351	90.59386	40.02694
1.59153	935.22675	940.86062	450.18158	275.49983	87.99353	88.13307	39.05260
1.57404	932.56815	938.09150	458.33277	270.94710	85.00378	85.71670	38.09115
1.55654	930.30554	935.26177	466.69795	265.96252	82.10761	83.34916	37.14452
1.53906	930.65830	932.41370	475.26375	260.59201	79.30827	81.03495	36.21473
1.52164	929.97109	929.59329	484.01320	254.88895	76.60879	78.77855	35.30380
1.50434	927.49256	926.84854	492.92560	248.91275	74.01202	76.58437	34.41379
1.48721	925.92356	924.22734	501.97630	242.72705	71.52050	74.45674	33.54675
1.47030	925.46544	921.77545	511.13664	236.39787	69.13646	72.39980	32.70467
1.45365	924.75071	919.53445	520.37396	229.99171	66.86180	70.41747	31.88951
1.43734	923.02975	917.53998	529.65165	223.57377	64.69804	68.51340	31.10312
1.42140	921.97649	915.82021	538.92940	217.20629	62.64632	66.69095	30.34726
1.40591	921.58572	914.39474	548.16350	210.94723	60.70736	64.95311	29.62354
1.39092	922.02471	913.27398	557.30734	204.84920	58.88151	63.30249	28.93344
1.37647	920.52494	912.45894	566.31195	198.95873	57.16868	61.74129	28.27828
1.36262	918.58814	911.94148	575.12680	193.31584	55.56839	60.27128	27.65917
1.34943	918.33422	911.70505	583.70062	187.95387	54.07977	58.89376	27.07703
1.33693	918.91909	911.72567	591.98238	182.89957	52.70154	57.60957	26.53260
1.32516	918.23811	911.97324	599.92237	178.17339	51.43205	56.41906	26.02637
1.31416	917.43158	912.41310	607.47331	173.78981	50.26928	55.32209	25.55861
1.30395	918.21956	913.00759	614.59150	169.75786	49.21084	54.31803	25.12935
1.29456	919.71895	913.71771	621.23798	166.08158	48.25399	53.40575	24.73841
1.28601	919.24253	914.50475	627.37959	162.76059	47.39562	52.58361	24.38533
1.27829	918.07162	915.33168	632.98999	159.79050	46.63229	51.84948	24.06943
1.27140	917.59070	916.16452	638.05047	157.16341	45.96017	51.20070	23.78977
1.26534	917.44194	916.97333	642.55066	154.86825	45.37511	50.63412	23.54518
1.26008	917.41134	917.73305	646.48902	152.89114	44.87258	50.14610	23.33421
1.25559	917.37009	918.42401	649.87307	151.21562	44.44767	49.73246	23.15519
1.25184	917.33335	919.03219	652.71945	149.82289	44.09510	49.38854	23.00620
1.24878	917.37169	919.54917	655.05370	148.69199	43.80920	49.10920	22.88509
1.24636	917.53317	919.97188	656.90985	147.79990	43.58390	48.88877	22.78946
1.24451	917.81258	920.30216	658.32981	147.12172	43.41276	48.72116	22.71671
1.24317	918.13826	920.54612	659.36259	146.63079	43.28894	48.59979	22.66401
1.24226	918.42469	920.71344	660.06336	146.29879	43.20524	48.51770	22.62836
1.24171	918.62729	920.81661	660.49246	146.09594	43.15410	48.46754	22.60657
1.24142	918.73935	920.87017	660.71434	145.99118	43.12770	48.44163	22.59531
1.24132	918.78200	920.89003	660.79646	145.95243	43.11794	48.43205	22.59115
1.24130	918.78816	920.89287	660.80822	145.94689	43.11654	48.43068	22.59055
