# eV	sigma	Fitting	Drude0	Lorentz1	Lorentz2	Lorentz3	Lorentz4
1.72712	1021.83275	1032.56164	455.73960	332.62869	149.78159	59.01669	35.39507
1.71080	1022.28684	1032.93375	463.57722	331.89188	145.28181	57.55894	34.62390
1.69427	1023.99365	1033.11459	471.71576	330.57502	140.85667	56.11238	33.85475
1.67753	1020.55880	1033.09447	480.16370	328.65406	136.50976	54.67852	33.08843
1.66062	1020.99500	1032.87062	488.92803	326.11268	132.24502	53.25902	32.32587
1.64353	1024.28214	1032.44816	498.01387	322.94371	128.06676	51.85571	31.56811
1.62631	1023.30538	1031.84087	507.42410	319.15035	123.97951	50.47060	30.81632
1.60896	1020.93410	1031.07161	517.15901	314.74710	119.98801	49.10578	30.07172
1.59153	1024.94292	1030.17225	527.21582	309.76016	116.09711	47.76351	29.33565
1.57404	1024.56202	1029.18302	537.58834	304.22741	112.31169	46.44608	28.60951
1.55654	1023.83214	1028.15146	548.26644	298.19781	108.63659	45.15587	27.89476
1.53906	1026.14115	1027.13068	559.23570	291.73027	105.07653	43.89528	27.19290
1.52164	1027.33020	1026.17724	570.47697	284.89206	101.63605	42.66668	26.50547
1.50434	1028.05969	1025.34870	581.96606	277.75679	98.31940	41.47245	25.83400
1.48721	1027.94922	1024.70099	593.67335	270.40220	95.13055	40.31488	25.18001
1.47030	1027.28878	1024.28570	605.56364	262.90783	92.07304	39.19617	24.54502
1.45365	1032.77341	1024.14761	617.59601	255.35270	89.15004	38.11841	23.93046
1.43734	1031.28446	1024.32247	629.72381	247.81321	86.36419	37.08353	23.33773
1.42140	1033.33917	1024.83530	641.89486	240.36131	83.71769	36.09331	22.76813
1.40591	1035.17139	1025.69918	654.05175	233.06304	81.21219	35.14933	22.22287
1.39092	1035.13153	1026.91463	666.13239	225.97743	78.84879	34.25297	21.70305
1.37647	1035.14375	1028.46964	678.07073	219.15583	76.62807	33.40538	21.20963
1.36262	1039.76695	1030.34028	689.79770	212.64160	74.55005	32.60748	20.74345
1.34943	1040.14380	1032.49181	701.24239	206.47010	72.61420	31.85993	20.30519
1.33693	1044.15482	1034.88025	712.33334	200.66892	70.81944	31.16317	19.89537
1.32516	1043.87433	1037.45433	723.00007	195.25838	69.16416	30.51735	19.51437
1.31416	1047.51375	1040.15767	733.17468	190.25202	67.64622	29.92237	19.16237
1.30395	1048.09179	1042.93112	742.79358	185.65732	66.26296	29.37787	18.83939
1.29456	1049.01502	1045.71508	751.79914	181.47627	65.01120	28.88320	18.54527
1.28601	1051.39291	1048.45184	760.14141	177.70606	63.88724	28.43746	18.27966
1.27829	1053.95126	1051.08766	767.77961	174.33964	62.88690	28.03947	18.04205
1.27140	1057.04836	1053.57467	774.68350	171.36621	62.00546	27.68779	17.83171
1.26534	1056.12558	1055.87235	780.83450	168.77171	61.23769	27.38069	17.64776
1.26008	1058.83056	1057.94874	786.22646	166.53914	60.57784	27.11619	17.48911
1.25559	1053.61915	1059.78120	790.86618	164.64886	60.01965	26.89202	17.35449
1.25184	1056.27743	1061.35673	794.77349	163.07883	59.55630	26.70564	17.24246
1.24878	1049.48391	1062.67189	797.98104	161.80475	59.18044	26.55426	17.15140
1.24636	1056.41995	1063.73245	800.53371	160.80024	58.88418	26.43481	17.07950
1.24451	1061.22777	1064.55255	802.48778	160.03690	58.65909	26.34399	17.02480
1.24317	1060.62250	1065.15378	803.90971	159.48447	58.49620	26.27822	16.98518
1.24226	1058.65205	1065.56401	804.87486	159.11096	58.38608	26.23374	16.95837
1.24171	1056.76042	1065.81611	805.46599	158.88278	58.31880	26.20656	16.94199
1.24142	1055.59104	1065.94674	805.77168	158.76494	58.28406	26.19252	16.93352
1.24132	1055.12643	1065.99513	805.88482	158.72136	58.27121	26.18733	16.93039
1.24130	1055.05852	1066.00206	805.90102	158.71513	58.26937	26.18659	16.92995
