# eV	sigma	Fitting	Drude0	Lorentz1	Lorentz2	Lorentz3	Lorentz4
2.13613	1012.93400	1006.14641	259.96373	205.82585	310.51342	137.33963	92.50379
2.12385	1008.55973	1000.90077	262.54397	209.08143	303.04620	135.01988	91.20929
2.11155	1004.55584	995.92719	265.16676	212.35855	295.74674	132.72972	89.92542
2.09921	1000.94962	991.21669	267.83388	215.65345	288.60950	130.46812	88.65174
2.08684	997.21301	986.75994	270.54728	218.96198	281.62892	128.23401	87.38775
2.07442	993.08204	982.54731	273.30912	222.27950	274.79945	126.02629	86.13295
2.06195	988.93018	978.56879	276.12174	225.60089	268.11554	123.84383	84.88678
2.04944	984.99139	974.81400	278.98772	228.92046	261.57168	121.68545	83.64869
2.03686	981.37894	971.27218	281.90985	232.23191	255.16236	119.54998	82.41808
2.02421	977.91254	967.93210	284.89120	235.52821	248.88217	117.43619	81.19433
2.01149	974.45106	964.78206	287.93511	238.80157	242.72575	115.34284	79.97679
1.99869	970.82754	961.80981	291.04519	242.04331	236.68781	113.26868	78.76481
1.98580	967.19600	959.00255	294.22538	245.24376	230.76323	111.21246	77.55771
1.97280	963.86880	956.34680	297.47990	248.39216	224.94700	109.17293	76.35480
1.95970	960.55529	953.82839	300.81333	251.47652	219.23430	107.14885	75.15540
1.94647	957.07056	951.43235	304.23053	254.48351	213.62050	105.13900	73.95880
1.93312	953.96334	949.14285	307.73675	257.39830	208.10122	103.14222	72.76435
1.91962	950.88125	946.94315	311.33754	260.20447	202.67237	101.15739	71.57137
1.90598	947.48799	944.81550	315.03879	262.88387	197.33013	99.18345	70.37925
1.89217	944.72392	942.74112	318.84669	265.41652	192.07105	97.21946	69.18740
1.87819	942.34462	940.70019	322.76773	267.78055	186.89207	95.26455	67.99529
1.86403	939.52413	938.67183	326.80869	269.95217	181.79052	93.31801	66.80245
1.84968	936.39357	936.63417	330.97654	271.90571	176.76418	91.37924	65.60850
1.83512	932.78665	934.56453	335.27848	273.61375	171.81132	89.44782	64.41316
1.82036	929.33720	932.43954	339.72179	275.04729	166.93070	87.52353	63.21624
1.80538	925.49042	930.23554	344.31386	276.17611	162.12158	85.60632	62.01767
1.79018	921.33415	927.92894	349.06202	276.96922	157.38379	83.69636	60.81755
1.77476	918.27456	925.49676	353.97348	277.39546	152.71765	81.79408	59.61609
1.75910	916.61112	922.91731	359.05523	277.42425	148.12405	79.90012	58.41366
1.74322	914.38177	920.17097	364.31391	277.02647	143.60438	78.01538	57.21083
1.72712	909.75673	917.24107	369.75563	276.17554	139.16055	76.14102	56.00833
1.71080	904.59999	914.11482	375.38586	274.84853	134.79493	74.27846	54.80705
1.69427	902.27260	910.78434	381.20920	273.02734	130.51033	72.42937	53.60810
1.67753	901.57705	907.24753	387.22926	270.69990	126.30996	70.59566	52.41275
1.66062	898.60277	903.50898	393.44836	267.86129	122.19735	68.77950	51.22248
1.64353	893.61067	899.58055	399.86740	264.51467	118.17632	66.98325	50.03892
1.62631	889.17258	895.48177	406.48554	260.67197	114.25089	65.20948	48.86388
1.60896	886.91260	891.23985	413.30005	256.35431	110.42522	63.46095	47.69932
1.59153	884.76851	886.88936	420.30599	251.59194	106.70353	61.74054	46.54735
1.57404	881.59881	882.47140	427.49603	246.42390	103.09005	60.05124	45.41018
1.55654	876.04557	878.03247	434.86016	240.89713	99.58890	58.39614	44.29014
1.53906	873.26012	873.62289	442.38555	235.06531	96.20408	56.77835	43.18960
1.52164	870.12838	869.29501	450.05630	228.98736	92.93935	55.20099	42.11101
1.50434	867.33393	865.10120	457.85335	222.72571	89.79819	53.66713	41.05683
1.48721	866.01818	861.09183	465.75434	216.34447	86.78377	52.17977	40.02949
1.47030	864.42459	857.31331	473.73363	209.90763	83.89885	50.74180	39.03140
1.45365	859.08730	853.80630	481.76225	203.47740	81.14581	49.35596	38.06489
1.43734	855.28519	850.60431	489.80814	197.11264	78.52655	48.02478	37.13220
1.42140	853.15746	847.73254	497.83626	190.86771	76.04250	46.75062	36.23544
1.40591	852.06373	845.20728	505.80899	184.79152	73.69463	45.53556	35.37657
1.39092	850.72004	843.03562	513.68651	178.92691	71.48339	44.38143	34.55737
1.37647	850.84594	841.21563	521.42734	173.31035	69.40875	43.28977	33.77943
1.36262	848.21968	839.73695	528.98900	167.97185	67.47017	42.26182	33.04410
1.34943	841.21056	838.58157	536.32872	162.93518	65.66665	41.29849	32.35254
1.33693	840.24093	837.72505	543.40425	158.21813	63.99668	40.40038	31.70561
1.32516	840.49594	837.13775	550.17475	153.83299	62.45832	39.56774	31.10395
1.31416	841.46612	836.78627	556.60169	149.78705	61.04914	38.80048	30.54790
1.30395	843.37566	836.63490	562.64981	146.08310	59.76630	38.09817	30.03753
1.29456	842.95887	836.64708	568.28793	142.71999	58.60648	37.46003	29.57264
1.28601	840.66125	836.78665	573.48992	139.69314	57.56597	36.88491	29.15271
1.27829	838.77525	837.01915	578.23538	136.99490	56.64059	36.37133	28.77695
1.27140	837.81243	837.31281	582.51031	134.61504	55.82575	35.91745	28.44426
1.26534	837.80026	837.63934	586.30764	132.54096	55.11642	35.52106	28.15324
1.26008	837.89514	837.97459	589.62759	130.75804	54.50713	35.17962	27.90222
1.25559	837.63782	838.29889	592.47781	129.24975	53.99192	34.89021	27.68919
1.25184	837.07327	838.59718	594.87342	127.99787	53.56442	34.64958	27.51189
1.24878	836.46509	838.85897	596.83680	126.98255	53.21774	34.45413	27.36775
1.24636	836.08599	839.07805	598.39727	126.18240	52.94455	34.29989	27.25394
1.24451	835.98624	839.25213	599.59058	125.57457	52.73702	34.18261	27.16735
1.24317	836.13439	839.38224	600.45826	125.13480	52.58687	34.09769	27.10463
1.24226	836.36747	839.47219	601.04688	124.83751	52.48536	34.04025	27.06219
1.24171	836.56780	839.52794	601.40727	124.65591	52.42336	34.00515	27.03625
1.24142	836.68563	839.55696	601.59360	124.56214	52.39134	33.98702	27.02285
1.24132	836.73143	839.56774	601.66256	124.52746	52.37950	33.98031	27.01790
1.24130	836.73808	839.56928	601.67243	124.52250	52.37780	33.97935	27.01719
