# eV	sigma	Fitting	Drude0	Lorentz1	Lorentz2	Lorentz3	Lorentz4
2.12385	1014.66980	1006.20536	346.66910	155.16009	314.49862	115.82182	74.05573
2.11155	1011.80853	1002.00950	349.94891	158.02129	307.18665	113.84938	73.00326
2.09921	1008.95076	998.09301	353.28064	160.92102	300.03012	111.90181	71.95941
2.08684	1006.05992	994.44915	356.66655	163.85697	293.02365	109.97818	70.92379
2.07442	1003.38599	991.07098	360.10914	166.82646	286.16188	108.07752	69.89597
2.06195	1001.04895	987.95128	363.61114	169.82636	279.43942	106.19887	68.87550
2.04944	998.69794	985.08260	367.17552	172.85304	272.85093	104.34120	67.86190
2.03686	995.97929	982.45714	370.80557	175.90231	266.39109	102.50347	66.85469
2.02421	993.09413	980.06679	374.50483	178.96934	260.05462	100.68465	65.85336
2.01149	990.63146	977.90303	378.27719	182.04853	253.83629	98.88364	64.85737
1.99869	988.37698	975.95686	382.12685	185.13345	247.73100	97.09938	63.86618
1.98580	986.20910	974.21878	386.05837	188.21670	241.73370	95.33077	62.87924
1.97280	984.47050	972.67866	390.07665	191.28977	235.83953	93.57673	61.89598
1.95970	982.90185	971.32565	394.18697	194.34290	230.04375	91.83620	60.91583
1.94647	981.07789	970.14808	398.39496	197.36493	224.34185	90.10812	59.93823
1.93312	979.28150	969.13335	402.70665	200.34307	218.72954	88.39148	58.96262
1.91962	977.55509	968.26780	407.12840	203.26283	213.20277	86.68532	57.98847
1.90598	975.76771	967.53654	411.66695	206.10775	207.75784	84.98873	57.01526
1.89217	973.84225	966.92339	416.32936	208.85926	202.39135	83.30089	56.04252
1.87819	971.64939	966.41075	421.12298	211.49658	197.10031	81.62106	55.06982
1.86403	969.45361	965.97949	426.05543	213.99656	191.88212	79.94862	54.09677
1.84968	967.70617	965.60894	431.13455	216.33365	186.73463	78.28305	53.12306
1.83512	965.59431	965.27691	436.36831	218.47994	181.65620	76.62399	52.14847
1.82036	963.48361	964.95982	441.76479	220.40529	176.64566	74.97125	51.17283
1.80538	962.10965	964.63287	447.33202	222.07756	171.70240	73.32478	50.19611
1.79018	960.95266	964.27045	453.07792	223.46307	166.82635	71.68473	49.21837
1.77476	960.26675	963.84658	459.01018	224.52716	162.01798	70.05146	48.23979
1.75910	958.85622	963.33563	465.13611	225.23498	157.27834	68.42552	47.26068
1.74322	956.35483	962.71313	471.46247	225.55247	152.60902	66.80768	46.28149
1.72712	954.48255	961.95677	477.99534	225.44754	148.01214	65.19894	45.30281
1.71080	953.51394	961.04747	484.73989	224.89137	143.49033	63.60050	44.32538
1.69427	952.67352	959.97064	491.70019	223.85986	139.04668	62.01380	43.35010
1.67753	951.75599	958.71728	498.87899	222.33508	134.68473	60.44048	42.37800
1.66062	950.31468	957.28513	506.27749	220.30663	130.40836	58.88237	41.41028
1.64353	948.76777	955.67951	513.89506	217.77289	126.22178	57.34153	40.44826
1.62631	946.93721	953.91391	521.72904	214.74189	122.12945	55.82013	39.49340
1.60896	945.80518	952.01011	529.77444	211.23188	118.13596	54.32053	38.54730
1.59153	944.71036	949.99793	538.02371	207.27132	114.24604	52.84520	37.61166
1.57404	944.09222	947.91435	546.46649	202.89845	110.46442	51.39671	36.68827
1.55654	943.52464	945.80217	555.08940	198.16032	106.79576	49.97768	35.77900
1.53906	942.75151	943.70828	563.87583	193.11130	103.24458	48.59078	34.88579
1.52164	941.51128	941.68156	572.80577	187.81132	99.81522	47.23866	34.01059
1.50434	941.57397	939.77061	581.85574	182.32380	96.51172	45.92396	33.15539
1.48721	942.64446	938.02148	590.99873	176.71358	93.33779	44.64922	32.32216
1.47030	941.79886	936.47552	600.20419	171.04482	90.29675	43.41693	31.51283
1.45365	939.77491	935.16752	609.43821	165.37914	87.39150	42.22940	30.72927
1.43734	938.99746	934.12430	618.66364	159.77410	84.62446	41.08882	29.97328
1.42140	938.58861	933.36364	627.84048	154.28189	81.99754	39.99717	29.24656
1.40591	939.66673	932.89386	636.92621	148.94858	79.51215	38.95623	28.55068
1.39092	941.19775	932.71374	645.87637	143.81358	77.16917	37.96756	27.88706
1.37647	940.69843	932.81303	654.64514	138.90954	74.96892	37.03247	27.25696
1.36262	938.84152	933.17321	663.18608	134.26244	72.91120	36.15200	26.66149
1.34943	939.12630	933.76867	671.45293	129.89199	70.99527	35.32694	26.10154
1.33693	939.25587	934.56805	679.40049	125.81211	69.21987	34.55777	25.57781
1.32516	940.50477	935.53573	686.98553	122.03148	67.58322	33.84471	25.09078
1.31416	942.22711	936.63341	694.16776	118.55422	66.08301	33.18768	24.64074
1.30395	943.51081	937.82167	700.91074	115.38047	64.71646	32.58629	24.22772
1.29456	942.94863	939.06145	707.18280	112.50698	63.48027	32.03987	23.85154
1.28601	943.36009	940.31542	712.95788	109.92766	62.37068	31.54743	23.51177
1.27829	944.61385	941.54916	718.21629	107.63398	61.38342	31.10770	23.20777
1.27140	945.16542	942.73217	722.94528	105.61543	60.51374	30.71909	22.93863
1.26534	945.04127	943.83865	727.13960	103.85972	59.75640	30.37971	22.70322
1.26008	944.52898	944.84804	730.80172	102.35310	59.10565	30.08739	22.50018
1.25559	944.03666	945.74529	733.94206	101.08048	58.55526	29.83962	22.32788
1.25184	943.85524	946.52101	736.57892	100.02555	58.09845	29.63361	22.18448
1.24878	944.08265	947.17126	738.73827	99.17087	57.72794	29.46628	22.06790
1.24636	944.63417	947.69727	740.45336	98.49789	57.43592	29.33424	21.97586
1.24451	945.39170	948.10497	741.76423	97.98700	57.21407	29.23384	21.90583
1.24317	946.14053	948.40436	742.71702	97.61756	57.05354	29.16114	21.85510
1.24226	946.73767	948.60886	743.36321	97.36790	56.94501	29.11196	21.82078
1.24171	947.13817	948.73463	743.75877	97.21542	56.87872	29.08192	21.79981
1.24142	947.35567	948.79983	743.96327	97.13671	56.84448	29.06640	21.78898
1.24132	947.43796	948.82398	744.03894	97.10759	56.83182	29.06066	21.78497
1.24130	947.44982	948.82744	744.04978	97.10343	56.83001	29.05983	21.78439
