# eV	sigma	Fitting	Drude0	Lorentz1	Lorentz2	Lorentz3	Lorentz4
2.12385	989.60887	975.81398	338.32761	189.48411	283.55353	89.98794	74.46079
2.11155	987.96743	973.38275	341.75808	192.85396	276.97797	88.39832	73.39442
2.09921	986.28915	971.22491	345.24757	196.26590	270.54391	86.83052	72.33700
2.08684	984.84814	969.33408	348.79871	199.71722	264.24629	85.28374	71.28813
2.07442	983.80327	967.70367	352.41434	203.20476	258.08007	83.75714	70.24735
2.06195	983.06959	966.32687	356.09762	206.72491	252.04023	82.24989	69.21423
2.04944	982.30577	965.19660	359.85197	210.27349	246.12176	80.76112	68.18826
2.03686	981.41060	964.30550	363.68113	213.84571	240.31974	79.28995	67.16896
2.02421	980.54150	963.64582	367.58921	217.43606	234.62926	77.83549	66.15581
2.01149	979.85204	963.20946	371.58064	221.03821	229.04550	76.39685	65.14826
1.99869	979.03751	962.98779	375.66027	224.64491	223.56374	74.97311	64.14576
1.98580	978.02989	962.97166	379.83334	228.24784	218.17934	73.56338	63.14775
1.97280	977.22874	963.15121	384.10551	231.83747	212.88782	72.16676	62.15366
1.95970	976.63303	963.51586	388.48288	235.40289	207.68483	70.78236	61.16290
1.94647	976.05885	964.05410	392.97199	238.93163	202.56623	69.40934	60.17492
1.93312	975.59755	964.75336	397.57984	242.40947	197.52807	68.04685	59.18914
1.91962	975.55671	965.59993	402.31387	245.82027	192.56666	66.69411	58.20502
1.90598	975.62663	966.57871	407.18199	249.14571	187.67858	65.35038	57.22205
1.89217	975.34318	967.67315	412.19252	252.36516	182.86073	64.01499	56.23975
1.87819	974.62510	968.86504	417.35418	255.45549	178.11034	62.68734	55.25768
1.86403	973.62273	970.13444	422.67610	258.39094	173.42502	61.36693	54.27545
1.84968	972.65953	971.45962	428.16769	261.14303	168.80281	60.05333	53.29276
1.83512	971.75283	972.81704	433.83868	263.68060	164.24214	58.74626	52.30936
1.82036	971.15642	974.18146	439.69894	265.96992	159.74194	57.44553	51.32512
1.80538	971.11047	975.52612	445.75849	267.97492	155.30161	56.15111	50.33998
1.79018	971.22699	976.82311	452.02734	269.65762	150.92103	54.86312	49.35401
1.77476	971.53203	978.04388	458.51534	270.97874	146.60060	53.58180	48.36739
1.75910	971.75772	979.15989	465.23211	271.89852	142.34121	52.30760	47.38044
1.74322	971.14036	980.14353	472.18681	272.37775	138.14427	51.04108	46.39361
1.72712	970.13470	980.96918	479.38796	272.37903	134.01165	49.78303	45.40751
1.71080	970.53368	981.61436	486.84325	271.86818	129.94569	48.53436	44.42287
1.69427	971.82862	982.06108	494.55929	270.81586	125.94916	47.29618	43.44060
1.67753	971.79218	982.29720	502.54133	269.19918	122.02522	46.06973	42.46173
1.66062	971.56058	982.31759	510.79304	267.00329	118.17736	44.85642	41.48748
1.64353	972.27361	982.12532	519.31615	264.22283	114.40937	43.65781	40.51916
1.62631	972.85083	981.73233	528.11015	260.86310	110.72526	42.47556	39.55826
1.60896	972.57608	981.15983	537.17201	256.94081	107.12920	41.31145	38.60637
1.59153	973.29484	980.43812	546.49577	252.48436	103.62545	40.16735	37.66519
1.57404	974.24444	979.60582	556.07226	247.53354	100.21830	39.04519	36.73652
1.55654	974.45569	978.70862	565.88878	242.13865	96.91200	37.94695	35.82225
1.53906	976.49321	977.79741	575.92877	236.35907	93.71067	36.87462	34.92429
1.52164	977.45838	976.92606	586.17157	230.26141	90.61826	35.83020	34.04462
1.50434	977.59597	976.14885	596.59222	223.91732	87.63848	34.81562	33.18521
1.48721	979.16031	975.51794	607.16126	217.40111	84.77474	33.83280	32.34804
1.47030	980.49357	975.08076	617.84470	210.78738	82.03012	32.88354	31.53503
1.45365	979.44803	974.87778	628.60405	204.14884	79.40730	31.96955	30.74805
1.43734	980.53749	974.94063	639.39644	197.55432	76.90854	31.09243	29.98890
1.42140	983.51266	975.29069	650.17491	191.06725	74.53566	30.25361	29.25926
1.40591	984.73175	975.93834	660.88881	184.74444	72.29002	29.45438	28.56069
1.39092	986.02102	976.88270	671.48438	178.63538	70.17248	28.69584	27.89462
1.37647	988.28092	978.11191	681.90542	172.78186	68.18344	27.97891	27.26229
1.36262	988.65167	979.60403	692.09418	167.21796	66.32279	27.30431	26.66478
1.34943	988.53207	981.32818	701.99234	161.97034	64.58995	26.67255	26.10300
1.33693	988.23810	983.24617	711.54211	157.05865	62.98386	26.08395	25.57761
1.32516	990.50208	985.31427	720.68745	152.49618	61.50296	25.53857	25.08911
1.31416	994.32544	987.48513	729.37531	148.29051	60.14526	25.03631	24.63775
1.30395	997.07117	989.70977	737.55692	144.44420	58.90829	24.57679	24.22357
1.29456	996.49859	991.93948	745.18905	140.95548	57.78914	24.15946	23.84635
1.28601	996.38270	994.12763	752.23517	137.81882	56.78445	23.78350	23.50569
1.27829	997.94708	996.23132	758.66660	135.02553	55.89039	23.44790	23.20091
1.27140	1000.24357	998.21270	764.46334	132.56415	55.10272	23.15140	22.93109
1.26534	1001.61856	1000.04016	769.61485	130.42093	54.41671	22.89255	22.69511
1.26008	1001.53753	1001.68903	774.12058	128.58003	53.82721	22.66963	22.49158
1.25559	1000.47481	1003.14214	777.99019	127.02379	53.32857	22.48073	22.31887
1.25184	999.41522	1004.38997	781.24356	125.73289	52.91468	22.32369	22.17514
1.24878	999.05668	1005.43050	783.91062	124.68645	52.57897	22.19615	22.05830
1.24636	999.72120	1006.26888	786.03080	123.86212	52.31437	22.09553	21.96605
1.24451	1001.23240	1006.91673	787.65238	123.23613	52.11334	22.01902	21.89586
1.24317	1003.08536	1007.39144	788.83160	122.78333	51.96787	21.96362	21.84502
1.24226	1004.72830	1007.71523	789.63164	122.47728	51.86952	21.92616	21.81063
1.24171	1005.89291	1007.91416	790.12149	122.29036	51.80944	21.90326	21.78961
1.24142	1006.53859	1008.01722	790.37477	122.19384	51.77842	21.89144	21.77875
1.24132	1006.78471	1008.05540	790.46850	122.15815	51.76694	21.88706	21.77473
1.24130	1006.82026	1008.06086	790.48192	122.15304	51.76530	21.88644	21.77416
