# eV	sigma	Fitting	Drude0	Lorentz1	Lorentz2	Lorentz3	Lorentz4
2.13613	1042.55773	1037.98913	306.51663	210.75221	231.13895	197.53720	92.04414
2.12385	1039.27923	1033.81822	309.54492	213.90970	225.46006	194.15397	90.74957
2.11155	1036.11241	1029.89271	312.62287	217.07517	219.91471	190.81415	89.46581
2.09921	1032.98582	1026.20353	315.75254	220.24403	214.49827	187.51629	88.19239
2.08684	1030.43535	1022.74133	318.93624	223.41124	209.20615	184.25887	86.92883
2.07442	1028.11988	1019.49643	322.17645	226.57130	204.03375	181.04033	85.67460
2.06195	1025.82559	1016.45884	325.47591	229.71817	198.97655	177.85904	84.42917
2.04944	1023.40947	1013.61819	328.83762	232.84524	194.03002	174.71334	83.19197
2.03686	1020.47910	1010.96378	332.26486	235.94526	189.18973	171.60152	81.96240
2.02421	1016.93323	1008.48447	335.76120	239.01031	184.45128	168.52185	80.73983
2.01149	1013.41284	1006.16869	339.33052	242.03164	179.81037	165.47254	79.52363
1.99869	1010.27815	1004.00443	342.97705	244.99968	175.26276	162.45181	78.31313
1.98580	1008.02842	1001.97913	346.70536	247.90391	170.80435	159.45785	77.10765
1.97280	1006.23130	1000.07968	350.52039	250.73275	166.43116	156.48887	75.90651
1.95970	1003.82925	998.29240	354.42745	253.47348	162.13935	153.54309	74.70902
1.94647	1000.57508	996.60293	358.43225	256.11215	157.92526	150.61878	73.51449
1.93312	997.26024	994.99622	362.54086	258.63345	153.78541	147.71426	72.32225
1.91962	994.78997	993.45653	366.75977	261.02066	149.71655	144.82793	71.13163
1.90598	992.73193	991.96735	371.09582	263.25554	145.71569	141.95829	69.94201
1.89217	991.20977	990.51143	375.55622	265.31834	141.78007	139.10398	68.75282
1.87819	989.54403	989.07082	380.14855	267.18772	137.90726	136.26378	67.56351
1.86403	986.67465	987.62694	384.88065	268.84084	134.09513	133.43668	66.37364
1.84968	983.68431	986.16068	389.76065	270.25347	130.34190	130.62185	65.18281
1.83512	980.57430	984.65261	394.79690	271.40012	126.64614	127.81871	63.99075
1.82036	978.17626	983.08324	399.99786	272.25436	123.00681	125.02695	62.79726
1.80538	975.65357	981.43337	405.37209	272.78919	119.42325	122.24655	61.60230
1.79018	973.71513	979.68453	410.92808	272.97752	115.89521	119.47779	60.40593
1.77476	971.78521	977.81952	416.67420	272.79282	112.42283	116.72129	59.20839
1.75910	969.38990	975.82305	422.61850	272.20982	109.00665	113.97803	58.01005
1.74322	966.76076	973.68246	428.76865	271.20541	105.64760	111.24933	56.81146
1.72712	963.81209	971.38849	435.13167	269.75956	102.34699	108.53691	55.61336
1.71080	960.77763	968.93607	441.71384	267.85631	99.10646	105.84282	54.41664
1.69427	958.67896	966.32510	448.52042	265.48479	95.92800	103.16950	53.22240
1.67753	957.79572	963.56114	455.55546	262.64017	92.81386	100.51973	52.03192
1.66062	957.05632	960.65591	462.82155	259.32452	89.76656	97.89664	50.84664
1.64353	955.00068	957.62768	470.31958	255.54745	86.78880	95.30365	49.66821
1.62631	951.93990	954.50128	478.04842	251.32655	83.88344	92.74446	48.49842
1.60896	950.60361	951.30785	486.00471	246.68746	81.05343	90.22302	47.33922
1.59153	947.78581	948.08421	494.18254	241.66371	78.30179	87.74347	46.19270
1.57404	942.75784	944.87190	502.57316	236.29608	75.63150	85.31010	45.06106
1.55654	941.61610	941.71590	511.16476	230.63173	73.04550	82.92730	43.94660
1.53906	942.88953	938.66303	519.94222	224.72299	70.54661	80.59950	42.85170
1.52164	938.19028	935.76021	528.88684	218.62598	68.13748	78.33113	41.77878
1.50434	937.76069	933.05263	537.97629	212.39899	65.82056	76.12654	40.73025
1.48721	938.60202	930.58193	547.18438	206.10098	63.59806	73.98996	39.70856
1.47030	936.12467	928.38449	556.48113	199.78994	61.47191	71.92545	38.71607
1.45365	935.99002	926.48999	565.83275	193.52158	59.44372	69.93684	37.75510
1.43734	933.22501	924.92024	575.20185	187.34805	57.51481	68.02769	36.82785
1.42140	935.39411	923.68842	584.54764	181.31700	55.68611	66.20124	35.93643
1.40591	935.50246	922.79863	593.82635	175.47090	53.95823	64.46039	35.08276
1.39092	930.41791	922.24595	602.99171	169.84659	52.33141	62.80764	34.26860
1.37647	929.46921	922.01680	611.99559	164.47508	50.80553	61.24509	33.49551
1.36262	930.80667	922.08964	620.78871	159.38159	49.38011	59.77438	32.76485
1.34943	928.48889	922.43605	629.32152	154.58574	48.05433	58.39673	32.07773
1.33693	929.41552	923.02190	637.54513	150.10187	46.82703	57.11286	31.43501
1.32516	929.31128	923.80884	645.41232	145.93949	45.69668	55.92304	30.83730
1.31416	928.18317	924.75574	652.87859	142.10368	44.66147	54.82705	30.28495
1.30395	926.54838	925.82027	659.90323	138.59563	43.71924	53.82417	29.77801
1.29456	925.78013	926.96036	666.45035	135.41305	42.86751	52.91319	29.31627
1.28601	925.00441	928.13563	672.48988	132.55063	42.10350	52.09241	28.89921
1.27829	925.15360	929.30865	677.99842	130.00043	41.42412	51.35965	28.52603
1.27140	927.60826	930.44597	682.95999	127.75216	40.82597	50.71220	28.19564
1.26534	928.95608	931.51901	687.36663	125.79351	40.30533	50.14689	27.90665
1.26008	927.84453	932.50466	691.21880	124.11032	39.85814	49.66002	27.65738
1.25559	925.01699	933.38564	694.52559	122.68675	39.48005	49.24741	27.44585
1.25184	922.47250	934.15061	697.30469	121.50540	39.16633	48.90439	27.26980
1.24878	921.70286	934.79404	699.58220	120.54744	38.91194	48.62579	27.12668
1.24636	923.39141	935.31592	701.39223	119.79257	38.71148	48.40597	27.01367
1.24451	927.10527	935.72122	702.77631	119.21919	38.55921	48.23882	26.92769
1.24317	931.62534	936.01928	703.78266	118.80437	38.44904	48.11780	26.86541
1.24226	935.62489	936.22309	704.46534	118.52396	38.37457	48.03594	26.82328
1.24171	938.45747	936.34851	704.88331	118.35267	38.32908	47.98593	26.79753
1.24142	940.02722	936.41355	705.09941	118.26423	38.30558	47.96009	26.78422
1.24132	940.62545	936.43765	705.17939	118.23152	38.29690	47.95054	26.77930
1.24130	940.71186	936.44110	705.19084	118.22684	38.29565	47.94917	26.77860
