# eV	sigma	Fitting	Drude0	Lorentz1	Lorentz2	Lorentz3	Lorentz4
2.12385	996.68348	984.26025	321.53806	172.71036	285.02691	139.40422	65.58070
2.11155	994.53176	980.98418	324.83310	176.05723	278.40668	137.04467	64.64251
2.09921	992.53059	978.00402	328.18556	179.46287	271.92927	134.71416	63.71217
2.08684	990.86785	975.31440	331.59799	182.92592	265.58956	132.41161	62.78932
2.07442	989.54265	972.90980	335.07318	186.44465	259.38247	130.13591	61.87359
2.06195	988.48553	970.78451	338.61419	190.01693	253.30291	127.88591	60.96457
2.04944	987.53502	968.93262	342.22437	193.64013	247.34586	125.66044	60.06183
2.03686	986.27869	967.34794	345.90737	197.31106	241.50632	123.45826	59.16493
2.02421	984.73720	966.02400	349.66717	201.02589	235.77936	121.27816	58.27342
2.01149	983.26933	964.95390	353.50812	204.77999	230.16010	119.11887	57.38683
1.99869	982.07499	964.13033	357.43493	208.56785	224.64378	116.97911	56.50466
1.98580	981.02464	963.54539	361.45271	212.38292	219.22573	114.85761	55.62642
1.97280	980.00631	963.19052	365.56700	216.21742	213.90142	112.75308	54.75160
1.95970	978.82136	963.05633	369.78373	220.06216	208.66647	110.66426	53.87971
1.94647	977.53762	963.13248	374.10931	223.90632	203.51670	108.58992	53.01023
1.93312	976.64811	963.40743	378.55056	227.73722	198.44812	106.52885	52.14267
1.91962	976.06476	963.86834	383.11478	231.54005	193.45703	104.47992	51.27655
1.90598	975.59640	964.50073	387.80967	235.29762	188.53997	102.44204	50.41143
1.89217	974.84734	965.28837	392.64340	238.99004	183.69381	100.41425	49.54687
1.87819	973.83890	966.21298	397.62453	242.59453	178.91576	98.39567	48.68249
1.86403	972.50318	967.25401	402.76199	246.08511	174.20341	96.38555	47.81795
1.84968	971.43688	968.38854	408.06504	249.43243	169.55478	94.38331	46.95298
1.83512	971.12007	969.59105	413.54323	252.60364	164.96829	92.38852	46.08737
1.82036	970.79491	970.83350	419.20632	255.56240	160.44286	90.40094	45.22099
1.80538	970.22660	972.08533	425.06418	258.26895	155.97786	88.42055	44.35379
1.79018	969.55547	973.31377	431.12670	260.68051	151.57318	86.44753	43.48584
1.77476	969.33176	974.48425	437.40368	262.75172	147.22921	84.48232	42.61730
1.75910	968.65027	975.56110	443.90468	264.43551	142.94686	82.52560	41.74844
1.74322	967.57333	976.50848	450.63885	265.68415	138.72750	80.57831	40.87967
1.72712	966.66659	977.29157	457.61476	266.45062	134.57304	78.64165	40.01150
1.71080	966.55635	977.87799	464.84018	266.69030	130.48581	76.71710	39.14460
1.69427	966.85760	978.23947	472.32186	266.36288	126.46858	74.80640	38.27976
1.67753	966.71795	978.35357	480.06529	265.43434	122.52453	72.91152	37.41789
1.66062	966.59315	978.20544	488.07440	263.87911	118.65716	71.03472	36.56005
1.64353	966.51105	977.78945	496.35129	261.68204	114.87026	69.17844	35.70742
1.62631	965.55079	977.11045	504.89591	258.84004	111.16785	67.34536	34.86129
1.60896	965.13671	976.18461	513.70572	255.36340	107.55411	65.53832	34.02306
1.59153	965.85128	975.03966	522.77538	251.27639	104.03333	63.76032	33.19425
1.57404	966.13561	973.71431	532.09643	246.61722	100.60978	62.01445	32.37643
1.55654	966.63275	972.25706	541.65694	241.43722	97.28773	60.30392	31.57125
1.53906	968.09931	970.72418	551.44120	235.79931	94.07131	58.63194	30.78042
1.52164	968.46357	969.17715	561.42948	229.77578	90.96448	57.00173	30.00568
1.50434	968.22338	967.67971	571.59779	223.44573	87.97094	55.41650	29.24875
1.48721	969.37370	966.29466	581.91773	216.89211	85.09411	53.87933	28.51139
1.47030	969.66862	965.08074	592.35635	210.19883	82.33706	52.39322	27.79528
1.45365	969.17854	964.08980	602.87626	203.44799	79.70247	50.96099	27.10209
1.43734	969.01658	963.36441	613.43564	196.71749	77.19261	49.58529	26.43339
1.42140	970.47614	962.93608	623.98858	190.07905	74.80928	48.26852	25.79066
1.40591	972.15591	962.82416	634.48541	183.59677	72.55384	47.01285	25.17529
1.39092	972.76929	963.03540	644.87329	177.32628	70.42714	45.82017	24.58853
1.37647	974.03848	963.56425	655.09684	171.31431	68.42956	44.69206	24.03148
1.36262	974.96846	964.39362	665.09903	165.59870	66.56098	43.62981	23.50509
1.34943	974.77758	965.49623	674.82210	160.20879	64.82081	42.63437	23.01016
1.33693	975.41742	966.83629	684.20871	155.16599	63.20797	41.70633	22.54730
1.32516	974.41168	968.37141	693.20311	150.48453	61.72089	40.84596	22.11692
1.31416	976.32605	970.05471	701.75240	146.17233	60.35756	40.05317	21.71925
1.30395	978.59684	971.83694	709.80782	142.23180	59.11549	39.32750	21.35432
1.29456	979.98390	973.66850	717.32598	138.66065	57.99175	38.66815	21.02197
1.28601	979.78099	975.50145	724.27013	135.45264	56.98295	38.07392	20.72182
1.27829	980.05967	977.29116	730.61117	132.59818	56.08526	37.54328	20.45327
1.27140	981.14539	978.99783	736.32865	130.08492	55.29439	37.07433	20.21554
1.26534	982.33256	980.58764	741.41150	127.89811	54.60562	36.66480	20.00761
1.26008	982.88936	982.03359	745.85852	126.02103	54.01374	36.31203	19.82827
1.25559	982.67979	983.31608	749.67872	124.43514	53.51310	36.01302	19.67610
1.25184	982.05654	984.42302	752.89129	123.12031	53.09755	35.76442	19.54945
1.24878	981.47563	985.34980	755.52539	122.05493	52.76050	35.56248	19.44650
1.24636	981.26733	986.09885	757.61969	121.21598	52.49484	35.40314	19.36521
1.24451	981.44951	986.67905	759.22166	120.57905	52.29300	35.28197	19.30337
1.24317	981.90942	987.10491	760.38672	120.11843	52.14695	35.19423	19.25857
1.24226	982.40554	987.39573	761.17720	119.80715	52.04822	35.13489	19.22826
1.24171	982.78763	987.57454	761.66123	119.61705	51.98790	35.09863	19.20974
1.24142	983.00539	987.66722	761.91150	119.51890	51.95675	35.07990	19.20017
1.24132	983.08918	987.70155	762.00412	119.48260	51.94523	35.07297	19.19663
1.24130	983.10131	987.70647	762.01738	119.47740	51.94358	35.07198	19.19613
